0.250000	9.033346	1.707419
0.500000	6.127000	0.293554
0.750000	4.985309	0.145723
1.000000	4.331277	0.097035
1.250000	3.816993	0.070156
1.500000	3.475544	0.056385
1.750000	3.148545	0.045592
2.000000	2.946188	0.039897
2.250000	2.771464	0.035503
2.500000	2.583531	0.031260
2.750000	2.420418	0.027941
3.000000	2.310841	0.025885
3.250000	2.219133	0.024263
3.500000	2.086449	0.022065
3.750000	1.989137	0.020558
4.000000	1.898254	0.019225
4.250000	1.805278	0.017931
4.500000	1.754069	0.017248
4.750000	1.694872	0.016482
5.000000	1.636644	0.015753
5.250000	1.578498	0.015049
5.500000	1.520659	0.014370
5.750000	1.465890	0.013748
6.000000	1.410151	0.013133
6.250000	1.378696	0.012794
6.500000	1.344538	0.012433
6.750000	1.311581	0.012090
7.000000	1.278405	0.011751
7.250000	1.249821	0.011464
7.500000	1.215426	0.011123
7.750000	1.177202	0.010752
8.000000	1.141884	0.010416
8.250000	1.110475	0.010122
8.500000	1.076597	0.009809
8.750000	1.054954	0.009612
9.000000	1.036191	0.009443
9.250000	1.019784	0.009297
9.500000	0.999471	0.009117
9.750000	0.979583	0.008942
10.000000	0.955850	0.008736
